RUN,TestCase,CASO,FIGURA,Persona,PARENTESCO,RIESGO,EDAD,Sexo,nombre,er_apellido,do_apellido,fnacimiento,RFC,ocupacion,actividad,origen_de_recursos,estado_civil,cp,calle_y_numero,pep,ZONA,Estado,Plan,DNI,consecutivo,nuevo dni 
1,621,621,,Fisica,Dependiente,,45,Hombre,BAUTISTA,CASTILLEJA,SAMANO,10/01/1979,,ABOGADO,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,PRACTICO,BAUCASSAM19790110H01,2121,BAUCASSAM19790110H01
1,622,622,Titular,Fisica,Titular,,28,Mujer,CARINA,GALEANO,BURKE,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,PLENO,CARGALBUR19960110M01,2122,CARGALBUR19960110M01
1,622,622,,Fisica,Dependiente,,28,Hombre,BENICIO,BARRIENTES,ASENCIO,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,PLENO,BENBARASE19960110H01,2123,BENBARASE19960110H01
1,622,622,,Fisica,Hijo(a),,17,Hombre,BENICIO,PERRY,DELAVEGA,10/01/2007,,ESTUDIANTE,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,PLENO,BENPERDEL20070110H01,2124,BENPERDEL20070110H01
1,622,622,,Fisica,Hijo(a),,13,Hombre,BENICIO,EDWARDS,AGUILLON,10/01/2011,,ESTUDIANTE,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,PLENO,BENEDWAGU20110110H01,2125,BENEDWAGU20110110H01
1,622,622,,Fisica,Hijo(a),,9,Hombre,BENICIO,AMARO,CANELA,10/01/2015,,ESTUDIANTE,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,PLENO,BENAMACAN20150110H01,2126,BENAMACAN20150110H01
1,622,622,,Fisica,Hijo(a),,5,Hombre,BENICIO,CEJA,MOCTEZUMA,10/01/2019,,ESTUDIANTE,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,PLENO,BENCEJMOC20190110H01,2127,BENCEJMOC20190110H01
1,622,622,,Fisica,Hijo(a),,1,Hombre,BENICIO,CARRILLO,MIJARES,10/01/2023,,ESTUDIANTE,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,PLENO,BENCARMIJ20230110H01,2128,BENCARMIJ20230110H01
1,623,623,Titular,Fisica,Titular,,37,Mujer,CARLA,CADENAS,ALONZO,10/01/1987,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,CARCADALO19870110M01,2129,CARCADALO19870110M01
1,623,623,,Fisica,Dependiente,,37,Hombre,BENJAMIN,CARDOZO,JUAREZ,10/01/1987,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PLENO,BENCARJUA19870110H01,2130,BENCARJUA19870110H01
1,624,624,Titular,Fisica,Titular,,46,Mujer,CARLA,COLE,CHARLES,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,72000,SAN ANTONIO,N,CS,Puebla,PLENO,CARCOLCHA19780110M01,2131,CARCOLCHA19780110M01
1,624,624,,Fisica,Dependiente,,46,Hombre,BENJAMIN,COLEMAN,CARRIZALES,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,72000,SAN ANTONIO,N,CS,Puebla,PLENO,BENCOLCAR19780110H01,2132,BENCOLCAR19780110H01
1,625,625,Titular,Fisica,Titular,,56,Mujer,CARMEN,MANUEL,LANTIGUA,10/01/1968,,ABOGADO,OTROS,OTROS,Soltero/a,86000,ATEQUIZA,N,PEN,Tabasco,PLENO,CARMANLAN19680110M01,2133,CARMANLAN19680110M01
1,625,625,,Fisica,Dependiente,,56,Hombre,BENJAMIN,MANZANARES,DIEZ,10/01/1968,,ABOGADO,OTROS,OTROS,Soltero/a,86000,ATEQUIZA,N,PEN,Tabasco,PLENO,BENMANDIE19680110H01,2134,BENMANDIE19680110H01
1,626,626,Titular,Fisica,Titular,,28,Mujer,CARMEN,REINA,DELCASTILLO,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,INTEGRO,CARREIDEL19960110M01,2135,CARREIDEL19960110M01
1,626,626,,Fisica,Dependiente,,28,Hombre,BENJAMIN,DURAZO,CASARES,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,INTEGRO,BENDURCAS19960110H01,2136,BENDURCAS19960110H01
1,627,627,Titular,Fisica,Titular,,46,Mujer,CAROLINA,COLIN,FREGOSO,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,INTEGRO,CARCOLFRE19780110M01,2137,CARCOLFRE19780110M01
1,627,627,,Fisica,Dependiente,,46,Hombre,BENJAMIN,COLINDRES,TOBAR,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,25000,AGUA CALIENTE,N,NOR,Coahuila,INTEGRO,BENCOLTOB19780110H01,2138,BENCOLTOB19780110H01
1,628,628,Titular,Fisica,Titular,,41,Mujer,CAROLINA,BALDWIN,GERENA,10/01/1983,,ABOGADO,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,INTEGRO,CARBALGER19830110M01,2139,CARBALGER19830110M01
1,628,628,,Fisica,Dependiente,,54,Hombre,BENJAMIN,LARA,LAWRENCE,10/01/1970,,ABOGADO,OTROS,OTROS,Soltero/a,44009,PEDREGAL DE SAN ANGEL,N,JAL,Jalisco,INTEGRO,BENLARLAW19700110H01,2140,BENLARLAW19700110H01
1,629,629,Titular,Fisica,Titular,,28,Mujer,CATALINA,MURRIETA,HOLMES,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PRACTICO,CATMURHOL19960110M01,2141,CATMURHOL19960110M01
1,629,629,,Fisica,Dependiente,,28,Hombre,BERNARDO,GRANDE,GRAHAM,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PRACTICO,BERGRAGRA19960110H01,2142,BERGRAGRA19960110H01
1,630,630,Titular,Fisica,Titular,,37,Mujer,CATALINA,BALCAZAR,GAMBOA,10/01/1987,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PRACTICO,CATBALGAM19870110M01,2143,CATBALGAM19870110M01
1,630,630,,Fisica,Dependiente,,37,Hombre,BERNARDO,CONCHA,NAVARRO,10/01/1987,,ABOGADO,OTROS,OTROS,Soltero/a,10000,LEGARIA,N,CD1,Distrito Federal,PRACTICO,BERCONNAV19870110H01,2144,BERCONNAV19870110H01
1,631,631,Titular,Fisica,Titular,,46,Mujer,CATARINA,COLLADO,TERAN,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PRACTICO,CATCOLTER19780110M01,2145,CATCOLTER19780110M01
1,631,631,,Fisica,Dependiente,,46,Hombre,BERNARDO,COLLAZO,SOLIZ,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,42000,TEPATITLAN DE MORELOS,N,CEN,Hidalgo,PRACTICO,BERCOLSOL19780110H01,2146,BERCOLSOL19780110H01
1,632,632,Titular,Fisica,Titular,,55,Mujer,CATARINA,LORA,VIEYRA,10/01/1969,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PRACTICO,CATLORVIE19690110M01,2147,CATLORVIE19690110M01
1,632,632,,Fisica,Dependiente,,55,Hombre,BERNARDO,LOREDO,TOBIAS,10/01/1969,,ABOGADO,OTROS,OTROS,Soltero/a,23000,ATENGO,N,OCC,Baja California Sur,PRACTICO,BERLORTOB19690110H01,2148,BERLORTOB19690110H01
1,633,633,Titular,Fisica,Titular,,61,Mujer,CELINA,PARKER,CARRASQUILLO,10/01/1963,,ABOGADO,OTROS,OTROS,Soltero/a,21000,EL BARRO,N,NOE,Baja California,PRACTICO,CELPARCAR19630110M01,2149,CELPARCAR19630110M01
1,633,633,,Fisica,Dependiente,,56,Hombre,BERNARDO,MANZANO,LEDEZMA,10/01/1968,,ABOGADO,OTROS,OTROS,Soltero/a,21000,EL BARRO,N,NOE,Baja California,PRACTICO,BERMANLED19680110H01,2150,BERMANLED19680110H01
1,634,634,Titular,Fisica,Titular,,28,Mujer,CELINA,CARPENTER,PINA,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,ORIGINA,CELCARPIN19960110M01,2151,CELCARPIN19960110M01
1,634,634,,Fisica,Dependiente,,28,Hombre,BERNARDO,BRACAMONTE,MAISONET,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,ORIGINA,BERBRAMAI19960110H01,2152,BERBRAMAI19960110H01
1,635,635,Titular,Fisica,Titular,,46,Mujer,CHARLOTTE,COLLINS,CLARK,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,ORIGINA,CHACOLCLA19780110M01,2153,CHACOLCLA19780110M01
1,635,635,,Fisica,Dependiente,,46,Hombre,BRUNO,COLMENARES,RAYO,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,ORIGINA,BRUCOLRAY19780110H01,2154,BRUCOLRAY19780110H01
1,636,636,Titular,Fisica,Titular,,50,Mujer,CHARLOTTE,FREGOSO,VERGARA,10/01/1974,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,ORIGINA,CHAFREVER19740110M01,2155,CHAFREVER19740110M01
1,636,636,,Fisica,Dependiente,,56,Hombre,BRUNO,MANZO,BRADY,10/01/1968,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,ORIGINA,BRUMANBRA19680110H01,2156,BRUMANBRA19680110H01
1,637,637,Titular,Fisica,Titular,Preferente,28,Mujer,CINTIA,WALTERS,REYNOSO,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CINWALREY19960110M01,2157,CINWALREY19960110M01
1,637,637,,Fisica,Dependiente,Preferente,28,Hombre,BRUNO,MARCOS,CASADO,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,BRUMARCAS19960110H01,2158,BRUMARCAS19960110H01
1,638,638,Titular,Fisica,Titular,,46,Mujer,CINTIA,COLMENERO,SORIA,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CINCOLSOR19780110M01,2159,CINCOLSOR19780110M01
1,638,638,,Fisica,Dependiente,,46,Hombre,BRUNO,COLON,COLORADO,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,BRUCOLCOL19780110H01,2160,BRUCOLCOL19780110H01
1,639,639,Titular,Fisica,Titular,,64,Mujer,CLARA,RODRIGUES,AMBRIZ,10/01/1960,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CLARODAMB19600110M01,2161,CLARODAMB19600110M01
1,639,639,,Fisica,Dependiente,,31,Hombre,BRUNO,CUESTA,CARLSON,10/01/1993,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,BRUCUECAR19930110H01,2162,BRUCUECAR19930110H01
1,640,640,Titular,Fisica,Titular,,28,Mujer,CLARA,GAXIOLA,VALADEZ,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CLAGAXVAL19960110M01,2163,CLAGAXVAL19960110M01
1,640,640,,Fisica,Dependiente,,28,Hombre,BRUNO,REID,REYNOSA,10/01/1996,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,BRUREIREY19960110H01,2164,BRUREIREY19960110H01
1,641,641,Titular,Fisica,Titular,,37,Mujer,CLAUDIA,ALDRETE,ARRIAGA,10/01/1987,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CLAALDARR19870110M01,2165,CLAALDARR19870110M01
1,641,641,,Fisica,Dependiente,,37,Hombre,CALEB,CAMILO,GALEANA,10/01/1987,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CALCAMGAL19870110H01,2166,CALCAMGAL19870110H01
1,642,642,Titular,Fisica,Titular,,46,Mujer,CLAUDIA,COLORADO,SOLORIO,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CLACOLSOL19780110M01,2167,CLACOLSOL19780110M01
1,642,642,,Fisica,Dependiente,,46,Hombre,CALEB,COLUNGA,COLMENERO,10/01/1978,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CALCOLCOL19780110H01,2168,CALCOLCOL19780110H01
1,643,643,Titular,Fisica,Titular,,55,Mujer,CONCEPCION,LORENZANA,RUELAS,10/01/1969,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CONLORRUE19690110M01,2169,CONLORRUE19690110M01
1,643,643,,Fisica,Dependiente,,55,Hombre,CALEB,LORENZO,REVILLA,10/01/1969,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CALLORREV19690110H01,2170,CALLORREV19690110H01
1,644,644,Titular,Fisica,Titular,,48,Mujer,CONCEPCION,DERAS,TEJADA,10/01/1976,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CONDERTEJ19760110M01,2171,CONDERTEJ19760110M01
1,644,644,,Fisica,Dependiente,,56,Hombre,CALEB,MARAVILLA,ARAYA,10/01/1968,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PRACTICO TOTAL,CALMARARA19680110H01,2172,CALMARARA19680110H01
1,645,645,Titular,Fisica,Titular,,20,Mujer,CONSTANZA,BORRERO,GUILLEN,10/01/2004,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CONBORGUI20040110M01,2173,CONBORGUI20040110M01
1,645,645,,Fisica,Dependiente,,53,Hombre,CALEB,IGLESIAS,FUERTE,10/01/1971,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CALIGLFUE19710110H01,2174,CALIGLFUE19710110H01
1,645,645,,Fisica,Dependiente,,63,Mujer,CONSTANZA,RENTERIA,BLANDON,10/01/1961,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CONRENBLA19610110M01,2175,CONRENBLA19610110M01
1,645,645,,Fisica,Dependiente,,61,Hombre,CALEB,PARRA,PARGA,10/01/1963,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CALPARPAR19630110H01,2176,CALPARPAR19630110H01
1,645,645,,Fisica,Dependiente,,20,Hombre,CARLOS,YANES,SANTISTEVAN,10/01/2004,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CARYANSAN20040110H01,2177,CARYANSAN20040110H01
1,645,645,,Fisica,Hijo(a),,14,Hombre,CARLOS,OROPEZA,MATA,10/01/2010,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CAROROMAT20100110H01,2178,CAROROMAT20100110H01
1,645,645,,Fisica,Hijo(a),,10,Hombre,CARLOS,LAZO,VALENCIA,10/01/2014,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CARLAZVAL20140110H01,2179,CARLAZVAL20140110H01
1,645,645,,Fisica,Hijo(a),,6,Hombre,CARLOS,ALMANZA,FIGUEROA,10/01/2018,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CARALMFIG20180110H01,2180,CARALMFIG20180110H01
1,645,645,,Fisica,Hijo(a),,1,Hombre,CARLOS,DURAN,BALCAZAR,10/01/2023,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CARDURBAL20230110H01,2181,CARDURBAL20230110H01
1,645,645,,Fisica,Hijo(a),,1,Hombre,CARLOS,SANTOS,CONCHA,10/01/2023,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CARSANCON20230110H01,2182,CARSANCON20230110H01
1,645,645,,Fisica,Hijo(a),,0,Hombre,CESAR,DIAZ,COLMENARES,10/01/2024,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CESDIACOL20240110H01,2183,CESDIACOL20240110H01
1,646,646,Titular,Fisica,Titular,Preferente,21,Mujer,CONSUELA,FORD,MORAN,10/01/2003,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CONFORMOR20030110M01,2184,CONFORMOR20030110M01
1,646,646,,Fisica,Dependiente,Preferente,21,Hombre,CESAR,GARDEA,ZUBIA,10/01/2003,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CESGARZUB20030110H01,2185,CESGARZUB20030110H01
1,646,646,,Fisica,Hijo(a),,18,Mujer,CONSUELA,GALLEGO,PORTILLO,10/01/2006,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CONGALPOR20060110M01,2186,CONGALPOR20060110M01
1,646,646,,Fisica,Hijo(a),,17,Hombre,CESAR,DELAPAZ,NAVA,10/01/2007,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CESDELNAV20070110H01,2187,CESDELNAV20070110H01
1,646,646,,Fisica,Hijo(a),,16,Mujer,CRISTIANA,OBREGON,QUINTANA,10/01/2008,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CRIOBRQUI20080110M01,2188,CRIOBRQUI20080110M01
1,646,646,,Fisica,Hijo(a),,13,Hombre,CESAR,RESTREPO,ARROYO,10/01/2011,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CESRESARR20110110H01,2189,CESRESARR20110110H01
1,646,646,,Fisica,Hijo(a),,12,Mujer,CRISTIANA,JORDAN,VELAZQUEZ,10/01/2012,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CRIJORVEL20011012M01,2190,CRIJORVEL20120110M01
1,647,647,Titular,Fisica,Titular,,22,Mujer,CRISTINA,VILLAGRAN,MONTANO,10/01/2002,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CRIVILMON20020110M01,2191,CRIVILMON20020110M01
1,647,647,,Fisica,Dependiente,,23,Mujer,CRISTINA,COBIAN,OLIVERAS,10/01/2001,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CRICOBOLI20010110M01,2192,CRICOBOLI20010110M01
1,647,647,,Fisica,Dependiente,,23,Hombre,CESAR,GRANT,OLMEDA,10/01/2001,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CESGRAOLM20010110H01,2193,CESGRAOLM20010110H01
1,647,647,,Fisica,Dependiente,,22,Hombre,CESAR,FERMIN,COREA,10/01/2002,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CESFERCOR20020110H01,2194,CESFERCOR20020110H01
1,647,647,,Fisica,Hijo(a),,8,Mujer,DANIELA,QUINONEZ,OCHOA,10/01/2016,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,DANQUIOCH20160110M01,2195,DANQUIOCH20160110M01
1,647,647,,Fisica,Hijo(a),,5,Hombre,CHRISTOPHER,BARRIENTOS,SANDOVAL,10/01/2019,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CHRBARSAN20190110H01,2196,CHRBARSAN20190110H01
1,647,647,,Fisica,Hijo(a),,4,Mujer,DANIELA,FONSECA,CASTILLO,10/01/2020,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,DANFONCAS20200110M01,2197,DANFONCAS20200110M01
1,647,647,,Fisica,Hijo(a),,3,Hombre,CHRISTOPHER,RENTERIA,RAMIREZ,10/01/2021,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CHRRENRAM20210110H01,2198,CHRRENRAM20210110H01
1,647,647,,Fisica,Hijo(a),,2,Mujer,DANNA,BENITEZ,DIAZDELEON,10/01/2022,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,DANBENDIA20220110M01,2199,DANBENDIA20220110M01
1,648,648,Titular,Fisica,Titular,,23,Mujer,DANNA,FREEMAN,OLVERA,10/01/2001,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,DANFREOLV20010110M01,2200,DANFREOLV20010110M01
1,648,648,,Fisica,Dependiente,,23,Hombre,CHRISTOPHER,JIMINEZ,CUENCA,10/01/2001,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CHRJIMCUE20010110H01,2201,CHRJIMCUE20010110H01
1,648,648,,Fisica,Hijo(a),,17,Mujer,DELFINA,CERVANTEZ,CANO,10/01/2007,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,DELCERCAN20070110M01,2202,DELCERCAN20070110M01
1,648,648,,Fisica,Hijo(a),,13,Mujer,DELFINA,OVIEDO,PINEDA,10/01/2011,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,DELOVIPIN20110110M01,2203,DELOVIPIN20110110M01
1,648,648,,Fisica,Hijo(a),,9,Mujer,DIANA,VILLAREAL,MONTOYA,10/01/2015,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,DIAVILMON20150110M01,2204,DIAVILMON20150110M01
1,648,648,,Fisica,Hijo(a),,5,Mujer,DIANA,APONTE,CONTRERAS,10/01/2019,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,DIAAPOCON20190110M01,2205,DIAAPOCON20190110M01
1,648,648,,Fisica,Hijo(a),,1,Mujer,DULCE,SALINAS,ALDRETE,10/01/2023,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,DULSALALD20230110M01,2206,DULSALALD20230110M01
1,649,649,Titular,Fisica,Titular,,24,Mujer,DULCE,SHAW,BERMUDEZ,10/01/2000,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,DULSHABER20000110M01,2207,DULSHABER20000110M01
1,649,649,,Fisica,Dependiente,,24,Hombre,CHRISTOPHER,PINEIRO,OSEGUERA,10/01/2000,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CHRPINOSE20000110H01,2208,CHRPINOSE20000110H01
1,650,650,Titular,Fisica,Titular,Preferente,25,Mujer,ELENA,VERDIN,PAGAN,10/01/1999,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,ELEVERPAG19990110M01,2209,ELEVERPAG19990110M01
1,650,650,,Fisica,Dependiente,Preferente,25,Hombre,CHRISTOPHER,BRAMBILA,LACAYO,10/01/1999,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CHRBRALAC19990110H01,2210,CHRBRALAC19990110H01
1,651,651,Titular,Fisica,Titular,,26,Mujer,ELENA,TAVERA,LUJAN,10/01/1998,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,ELETAVLUJ19980110M01,2211,ELETAVLUJ19980110M01
1,651,651,,Fisica,Dependiente,,26,Hombre,CHRISTOPHER,ESCUDERO,LOYOLA,10/01/1998,,ABOGADO,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CHRESCLOY19980110H01,2212,CHRESCLOY19980110H01
1,651,651,,Fisica,Hijo(a),,17,Hombre,CIRO,MIGUEL,BRAVO,10/01/2007,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CIRMIGBRA20070110H01,2213,CIRMIGBRA20070110H01
1,651,651,,Fisica,Hijo(a),,13,Hombre,CIRO,QUILES,ANDRADE,10/01/2011,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CIRQUIAND20110110H01,2214,CIRQUIAND20110110H01
1,651,651,,Fisica,Hijo(a),,9,Hombre,CIRO,LORENZO,CALDERON,10/01/2015,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CIRLORCAL20150110H01,2215,CIRLORCAL20150110H01
1,651,651,,Fisica,Hijo(a),,5,Hombre,CIRO,TAYLOR,VALDEZ,10/01/2019,,ESTUDIANTE,OTROS,OTROS,Soltero/a,64000,EL REFUGIO,N,NL,Nuevo Leon,PLENO NOVO,CIRTAYVAL20190110H01,2216,CIRTAYVAL20190110H01
